,entname,shopnum,shopnumlabel
2917,f13b8dc0c15fed854eae92017a82e20b,1,少
2918,82f90b576e482a20353d5c5b2768c1e5,1,少
2919,071f8ead0048add0285287fee5e4d8c1,2,多
2920,66424b90750d05d1bfefc4bc62dca681,1,少
2921,808be3d811526e8f31f935348d745353,1,少
2922,4ed369a8aa639a701dbd8f673eca1fda,1,少
2923,ddb7123480c212ddab7ba6f58dd89bda,1,少
2924,2a71b45d8b18f5c1e2a8ab9c12c525ec,1,少
2925,20b458bdefa27103091a7e05cede7871,1,少
2926,1b6c6387ec86327b9f89e3bbd0ca8c78,1,少
2927,0968c2ca6587601dde8ec350f3e7b18b,2,多
2928,ba4eba9176d4c2d49a582bd0941bf479,1,少
2929,d166becc982f19dc44a00f21ac82d61f,1,少
2930,9542c10fa2edf9711b0a64c80b171d7a,2,多
2931,0206d7a95d77653504d6f663e1f3a488,1,少
2932,fb699156b6942b715e640d7c5c276ace,5,多
2933,b10818362cf91aea5fb4c9b2f75fd34d,1,少
2934,d0b99acb0b1c9054203b40e378157e41,1,少
2935,80068befdc69bf5e7b4edf90192efb52,1,少
2936,68268ef09f2021998045d7855e890266,1,少
2937,54a05f052c1479586976bbde051dda05,1,少
2938,4917ff0a52a505e31a026d9f2a55d7fe,1,少
2939,af18cc26333a6ea1566c50773a3520ec,1,少
2940,874d3060a3cc89aec70b797cdee8acec,1,少
2941,b7adfbca4b066b8ea80c73d990403155,1,少
2942,7a6644746f25b43b59b298ee499cc956,1,少
2943,6330d47a52040e144b39908aa7d8b7ad,1,少
2944,a84d9caf80743888b62adc9f122ee4d0,1,少
2945,64dc47418089618f25646ddb7fb016d7,4,多
2946,0e9aef442ef9a3e23767532056c4cd0d,1,少
2947,b80dc514cba1a6e15835d1a5b4383570,3,多
2948,42967ce432026a41785d670be7c32db6,1,少
2949,847eb88c6188f26a4884543db23d64f5,1,少
2950,e78f2b238294ac8d45c28000dc64858c,3,多
2951,227de0b5939fe4282f7b2943c3359ea5,1,少
2952,2a2b4ed5fffb462081d834480e41e9a0,4,多
2953,7be7d81bc06ca28d1192fd32bad5594f,1,少
2954,0b8eddeba7c003af52c367a0a84c54fd,1,少
2955,b7ec2300cfc5ea2a751daee0ff494b1b,3,多
2956,5f02a12a4af3f008cad732933273709f,2,多
2957,e1fda874417445496f558e17c5cc5e1f,1,少
2958,7538de66d76793d79226f3cd87d207a8,2,多
2959,86c33c957e71f9a481b73a7eea3328cb,1,少
2960,ab190692ea90ac084d53f623858f5b3e,2,多
2961,3937c1226e6d37b3d3abafe133def819,1,少
2962,0e48a466d7f294ffe93c049cdcfec533,1,少
2963,96993982db1c36395fc193375095687c,1,少
2964,dfc5eff810d0d4ee96277ba551dae6e3,3,多
2965,2bd17231cd0fdc28019d7261e04647d7,1,少
2966,87da787a18722d4927855482e2e6de98,1,少
2967,3f7bc2ad01030d3de1acf3f971266bcc,2,多
2968,1a36380cac39e5428992d45500e4f4dc,1,少
2969,75d3243a9a63e0b7832089e732bb0924,1,少
2970,93ada003bcc24876922f336a98ef09d4,1,少
2971,cb33ce5acda2b2ac8915b8f6a420f363,1,少
2972,b7aa9736706e88ff56bf7cc9fa120489,2,多
2973,c995fa7c46e8eabd56b5e3dc6a213eaa,1,少
2974,b32e352e829f483a44104088a843f8ec,3,多
2975,4be19cbd95d20efd7026f19b73485076,1,少
2976,3e14bec94f5a405e86fd3992cab2c42b,1,少
2977,3ac337924c0aaefe3bf9b7bb1e112a0e,1,少
2978,b4a4261c939e5296a32ef83023b9ec47,1,少
2979,ec90d960403b0061a2039ab25f8021b5,2,多
2980,17f8fe619a620cf1fc520a7898f894dd,5,多
2981,58ca6f9e48576ae3e9793b20aaeab57c,1,少
2982,c1aaa3c3a5455e00380b8e85b34b6055,2,多
2983,511eaa95b10b2065ffd20241ffd1fed4,2,多
2984,63bc156a5889fda12c6ee72719e3644a,1,少
2985,5890c3dd5c907e02d56d62fd46edbf13,1,少
2986,929a7bb6a7c4c6386c59667f4dc4d9e5,3,多
2987,89a0d9eff6d7e1d52c9defd0883b87d5,1,少
2988,fad919c9311287d349a01279207a48b5,3,多
2989,a945de6d64dab50d8c696f5f5dfaa5c3,1,少
2990,a87a5a3973f01ccd02826feb6173420b,1,少
2991,ecc3e8c9757acc02ea5fe40bbc7061e1,1,少
2992,b26c35ce205c00a009ee13f672bf93ca,1,少
2993,982db301a4fc32255750a85edb7c9cb3,2,多
2994,2de5026eff685fa90f233c287890fdcb,1,少
2995,48406e661b9dc0db888703c394ecf0cf,1,少
2996,43d9d0c1982e988aaa3f85ff2eb9512a,1,少
2997,9f97088140c2fb2f701e5b475ded5221,1,少
2998,12bcc8956c5e0519ebc7f55abfd5de6a,2,多
2999,e3b76ffa9c2fe5c8c46dfb050c4c3d39,2,多
3000,15f98024df631aaeca13e4e50b0cddd6,2,多
3001,3e4c3cb4d5a7d2a4b1068df1cb32ecf0,3,多
3002,ead2ad17c8a57e9a7e760cb70c5858ef,1,少
3003,03d2700df667fd83a0ad3ca8171fdc4d,1,少
3004,416b8ceb627388790a513647a2abe8a7,1,少
3005,bf7be5efbe1b6ba251131a6108854000,1,少
3006,1a79538180fadc49dc27e1f3c6a8eb22,1,少
3007,5cdae2eedef52c7bca99bf7607ba184d,1,少
3008,8502bbf04abe7aec46b7492ad14cf7da,1,少
3009,363ae61d959d2f4e5587d4c7ea9e0369,1,少
3010,1ce484497f9561ee26b8658defbd7108,1,少
3011,8484000eb5634b69b4ee92e2f8022ca2,1,少
3012,da79686a5aa80b716b6e43191712c138,1,少
3013,db2110343356b38ac31459a2e9b8b97a,1,少
3014,f7d2e160ba17e702a7a433410c9372eb,1,少
3015,e767c8159aec664ba321a67ee660c601,1,少
3016,9be5e845917c4ae20478bc86769be1e4,2,多
3017,5897712b8366973634fe0d8638978d23,1,少
3018,ae23433da312f7c18ac28722737c6783,2,多
3019,1ed53ecc20721c42f21803e947cde812,1,少
3020,d7c4fde29c74039b8decd59ae5af9165,1,少
3021,ab7d23b6dbed28416c0ea7ac2b0e5725,2,多
3022,a21c62ce4cf59f76f35296cdbd1871b2,1,少
3023,5e66a197cf0d538de40483feb29fec72,1,少
3024,eeac2d18947836ef90884836004b1beb,1,少
3025,fd917d668400473514b7800af116db11,3,多
3026,b4db1c98e78a8524a779d432a6b72006,1,少
3027,93e79f5b898d5e5d6770581afdeab5f0,1,少
3028,20dbb843130c12f4c00b615790a8effe,3,多
3029,34402b9dda1bb08b26d9fa6096c27c0f,1,少
3030,7b6063b52e3e9f9d4520633beb49ce07,1,少
3031,13b264f13b71b61a3bc75d9a35cf11d1,1,少
3032,3ea5cc100f558e66f3290713cd5a23c1,1,少
3033,74b026b7a085a11685fc3cb471c5054f,1,少
3034,20f21d6c787ad8869ec01dc5185fa06c,1,少
3035,caad64f1589ab751d206f91c9c96af01,1,少
3036,3bd5089fdec9fa40138f9cc1d5cdd3f5,1,少
3037,f61747cb68f546d1b1c0f8a4fe9bd036,1,少
3038,592689ea1c6d7a04029d225fc4dd35cb,1,少
3039,d1d0164efec65d2b926c79c1b35ed973,1,少
3040,48545a6d9719889a6f429554745a683d,1,少
3041,fe360af6cbad69464d3a70454d1ef016,1,少
3042,7ddb809d94331e486f8df541ca9b5b51,3,多
3043,8a09f008e0386b485e48fada83fa6e35,1,少
3044,6fdc9d66defe1916322f2741f3f5a83d,1,少
3045,ed0c1ac5d3066a8b700668678dd09ba5,2,多
3046,03177158a6dbe36c28d963fb1a85babe,2,多
3047,730ad371f42176454322fd9078eb9389,1,少
3048,94ee049db53f82af69bc98f41e6c5ee8,3,多
3049,319a9f8ef2dfcc2813d82a0b2aa5e5d1,1,少
3050,19a714481f0b76ef7b16ce039e56e8c8,1,少
3051,70e8a6fc72553905504408a158d6bfd9,1,少
3052,9282a62e8589c01b3f3dcdf5457f7ff4,1,少
3053,90dc65fa8d3dca93cb57c32f0319cb3f,1,少
3054,e72e430a36358943b6192e234c469ae2,1,少
3055,fcffa05214f8c0d156e669b45dcbce59,1,少
3056,69702628d027f993a312fa9e2f6863e7,1,少
3057,bd51094665d00bd1510e0118d20c836d,1,少
3058,a8180ab152ebb8f581f8be87d904fc9b,1,少
3059,8c528839bd4ebfcbe8f50023d5ad8456,1,少
3060,2054754b208d3d064c664636c1c6908c,2,多
3061,70b5a44e880a6da0774e8fd5b8b9dd11,2,多
3062,63f5fbedc9921559c981a1d16c818795,1,少
3063,1fa82e637cd225be6f4164725edd91e6,1,少
3064,07493293abc4b8d6b4b7ddf430b882d7,1,少
3065,73a0be14ca2c7f75cc65f0a045faf0fd,1,少
3066,c247be81a34da4cbb79dbf719ce8ac10,1,少
3067,7e7e9e1ff970c52f5bfad5c4bb529c2e,2,多
3068,1364352836209e0fd2016c434f4489c9,1,少
3069,510d0ff69033f53817e07b9816565395,1,少
3070,3770cc0e3481eef885b9b8dddd5d63a7,2,多
3071,3187ce5e544d3d973f2098ad4af62bb3,3,多
3072,be6cd8334d5caac20fc998c87ae2ec8a,1,少
3073,35830660a15da67a44458a4b135abe7b,1,少
3074,45b81582b74320f61ce3d4c1f22d9755,1,少
3075,108165cc073cee546bcb9267253bb813,1,少
3076,a9a57d4ef3156c562d1749d4cdf7d80b,2,多
3077,81658ca712dad3650d7634c1ce786fc5,1,少
3078,4ac7671ea8b7db17d2470cdb3261929e,1,少
3079,582e184116c6680d0e4412038e421bf7,2,多
3080,129913b3651e96bf7fd8de6fef310c42,2,多
3081,fa20c3e7c62443ea9ede0cf2d5b9a746,2,多
3082,a10c6839283537711d2ae525ad6ece53,1,少
3083,d3ddf17994ba5fe3aba9362f0a6a1363,2,多
3084,1fd0a8b974e270de21ed40829b290518,1,少
3085,48b4eef1c94146648d9756c0c7894e65,1,少
3086,5b51acc968791cf69347b4e34bfe1fb8,3,多
3087,cf58e552a8419c12e0e287046777c7c8,1,少
3088,6b8ba2106fe3e8972e616b62d0c56c51,3,多
3089,89bb7c076d5617e08f55b6fa19fb8332,2,多
3090,0d738b354eaeb96bc58151693128523e,1,少
3091,d292a48631b0b2a93999483f3ce85054,2,多
3092,0f22460c90dff2bf4c51761d28055f49,1,少
3093,3d48f16a79b47dc603ec141efe7a39da,1,少
3094,0f34761b888b2f929ea6926a2786066a,1,少
3095,53a718a1d7ab29287a2b94a624333476,1,少
3096,42e32128ea1363cb621056938c63bcd0,1,少
3097,2f5abd1dfce328190ee74a38f985ac1f,1,少
3098,7f6f35a1d8ca4b745be65e8187184541,1,少
3099,6cff026f817106adde54c381f51da28e,1,少
3100,d7f8728f18cb83f0f39965b0a7b274ed,1,少
3101,54700006057c32901878fa94089b0661,1,少
3102,c08f1c9e05e035ea37832c1a6f8c20f5,1,少
3103,e3c174fb6c218cccf96ef382e13cb3cc,1,少
3104,983ccf89e59b91952a7e2f9d2b3bf1ef,1,少
3105,7dadaae30636e6ace9896d0dcd34e0f1,1,少
3106,628a44e722bb148abb974b99cf8f4ac4,2,多
3107,4bfc51dc7d2d1e297a2f49913c904a0a,1,少
3108,85b85de66b2b0a23da198abc4ce894e6,1,少
3109,4dcf6956829e45d1d6c8d81e636fe741,2,多
3110,7235f52ad89e4f104b86fe04fc5b76fa,1,少
3111,b6dba0b02a2e3792ec9fc064afdea108,1,少
3112,6155959bf6f7f802ae950150a9c66dfc,2,多
3113,1a503ffc517ffd33077fed9ca6ec6866,1,少
3114,d973b336e5912f22f03a18d8f6a74e34,1,少
3115,d99aa3a0b09b37aa06a7eb35d93e09d5,1,少
3116,d1950fcd548978a5058b32dfff689e6c,1,少
3117,d67f5a8ea62c4b5ee34888edd595ff12,1,少
3118,258c46096397e0ab85b36a9b4f1c65dd,1,少
3119,ca22914f66a3b13a4d301227c6d85680,1,少
3120,f8f0ce2d9af150971b5210d4d8155069,1,少
3121,8cb84b681bddf1186473f64520f8ca3e,1,少
3122,c3b40a8330eb8d6dae443be92690dd85,1,少
3123,2ec86cd6fa1cea64a650d8e526921b3c,1,少
3124,6d68cba96127888337b9916b955b513d,1,少
3125,dc6bf95f9d660391a5b4b78b61bf0e7b,1,少
3126,b9cbcac3b1799aea895fdb3da9255d5d,1,少
3127,d3df9bbe84826da735808bc8d24915bc,1,少
3128,370acc1d11fc7d846c13b0562bc24d21,2,多
3129,6420339693a4b36f82e9c1cff35f0202,1,少
3130,889a21e08fa18888835f47c824d55bc0,2,多
3131,039640ef488a0e095c77de61e949e669,2,多
3132,c1869aa7dbf3b7403ef346704099dc57,1,少
3133,9dbf2d711c76ee016147c3a9479eaf1d,2,多
3134,70a44b1d03d2cf00cbdc90649cec3379,2,多
3135,a129581b048f16c4685ce2fde5aaa0b0,1,少
3136,d53afa90d8a67dd2942b29a24a0bced3,1,少
3137,6065795e11640480c4008449e35c8178,2,多
3138,f9bb62fe6c6378273abda615deada351,2,多
3139,ee379e7c3371a23a118850347c40e90c,1,少
3140,f9c89fe331353178270552dab2fa6f7e,1,少
3141,514f7c08afda4d9e4fe113e4fe17cc6f,1,少
3142,65c811a8799fe9f0ce8ff3984f2e6a8b,2,多
3143,e254bb37edee12c491ee46ee543486e6,1,少
3144,fb81624ba94068461d41677c61815fca,1,少
3145,4897ff1c39f5fab2dd28adf9676cb0d3,1,少
3146,4d0c1cb6fed8ab0addc9d7b8d48eadf1,1,少
3147,f7c11d07f9adcd5047a39c693dece05a,2,多
3148,71d82a47ddc26a903994bb159830e241,1,少
3149,e916018530d54e0aba788dc01befed4f,2,多
3150,7ff15ada18f0efc06d61b0deca3816a8,1,少
3151,8e83b2bb76cefc803986506dc4cf6d28,1,少
3152,3c6ac92fd0589f383de3b13f9e472627,1,少
3153,96a45fb7034ac8bff22f3fe7b4dc13be,1,少
3154,ba1b579aef6bcfe0eb82d40f8bc5a4a4,1,少
3155,aff982db18fad5d0ce2b0b89f9c01494,1,少
3156,817a770e3dfd466594ab1a962d9e7886,1,少
3157,79441f48e60d0b75675701c7997e2e1a,1,少
3158,be1dc490a835712b5cb54078e0926280,1,少
3159,25d7ecdcaaca2c787f9f06976f98623b,1,少
3160,902d3a155a1c8860c5301edebdddbd12,1,少
3161,1d217401a5df60b0dece9b9ff7a27d5e,2,多
3162,5f6a806605285976a3d4653f1c0a8ed1,1,少
3163,ae91c831c6530375b632f672818279b3,1,少
3164,4fa6713d1842bb8438e7d2c11c3ab85d,1,少
3165,fb93d3f5de55d4d60d9a297b43a675e2,1,少
3166,e97e9d363c878cec1cdd78b99b970a46,2,多
3167,728366027d1ee0cbc9e816269e0f7db8,1,少
3168,e733621dd5e454f5f98005456215f8ed,2,多
3169,812a3304cc17ec5151d0ddc304b0b4cc,1,少
3170,dc1a8a1a9308d3e8f64e4819a25de1d3,1,少
3171,0be27121dc028b8f9553e3def1c09be4,1,少
3172,f7691af663406bc4c848069c99ff1549,1,少
3173,5bfc2e7a3a3aa032dc309113494d0d7f,2,多
3174,adeca64a90078a8427ac1d29ffbacca1,1,少
3175,41309d1194085f845cc5edf2bb3d0922,1,少
3176,a04be7c4d0c1420a79b1fdcb40ecdc85,1,少
3177,f71b9f687bb2de3cb51b8028d614ba31,1,少
3178,2094a6d88ee2fd300846575508438fa8,1,少
3179,2b9631ef00ad4c13b8d65050439ebf42,1,少
3180,2cf7438dbd2861fa0b4bfdcc199859ce,1,少
3181,31425a705e2e418d424dc1cdb3aed998,1,少
3182,2fb73a8b24c08f4c69394d739d03e565,2,多
3183,4fc594844b1c3b9dcc9f4e93e4a5b4e3,1,少
3184,94a99583cf36d4105352abf7012b94f2,1,少
3185,1123360dc57c88e53b270c819eb72c00,1,少
3186,ccaadc5173297c6d2b70a252add661a5,1,少
3187,575bb01e7540591279ffaafa7b1d02f1,1,少
3188,bd6d2b36a246cafc75842177df056b68,1,少
3189,43de3a1fa058965973ac1ede23724087,2,多
3190,a1ef7137171310ebc3839f0cdf901480,1,少
3191,bd552bb82b94e1583ef0b551c6366ce1,1,少
3192,e74faa4937d05483fe4ef3cda44ddf94,1,少
3193,9c6ccd472204fff5d94a4084df52e833,2,多
3194,f63594e6a0dc440d42f1fd714101fea1,1,少
3195,e811bcbdf42d7c367e0f262afabd6346,1,少
3196,3123a128028b8a10c95e998da1215e63,2,多
3197,eb927fec8756ff4901d29161fac3d54b,1,少
3198,ad49f5da77f6c7ce7bea071fcf2aa6e0,1,少
3199,1dfba4ef424bf562b450bdd28c9bb705,1,少
3200,9fde81dd2718e7a97bc7eabf641c693a,1,少
3201,38d9c0d98585dfeec229dc20e1235c35,1,少
3202,36a31f4592ff833556a6282a75ead909,2,多
3203,2069f407da9fc402b8bb10eb667d10b4,1,少
3204,8a20ab887787f44172020061bb32150e,2,多
3205,fa203cafb8bb205a4455dddf97cd9543,2,多
3206,d2d34ed3d4c935b52d5171d4cf01c31c,1,少
3207,ee333b6a142d1350e1e15b4386572566,1,少
3208,d792b38016e1f1e9e9779754b981c83f,1,少
3209,b5b8640fb17a0b2f6ba362ec9fa969cc,1,少
3210,ced50bbd48df0de77c24d833fa7b49a7,1,少
3211,f9b1ceecd68ff02d11617eebdfa064e5,1,少
3212,0b1f0018e103e624b1eb44666bc7905c,1,少
3213,5351902be44ebf9f3187feb4ddefd672,1,少
3214,7eada4296ceaaea4de46cd27c77f731c,1,少
3215,3b8ec9d5d0544e7259ce54c76c0aaac6,1,少
3216,f515a6705e1bfa6e6472e92d0ab3fb46,1,少
3217,b5919780d04bf38186d1c1e99c5b89ff,1,少
3218,d018a501940df502889c5decadddb49f,1,少
3219,cbc8c935a7186b5775798bfdf92d3db9,1,少
3220,e70a226f6d2a964a5dff75ec704d896d,1,少
3221,2c9427f96c34561ae964b31ff41bba2d,1,少
3222,0ddeed96f29f468bedb40e89aa3f6e85,1,少
3223,f9751598465733df50ddf2a147fe2531,1,少
3224,302af363790d1e227c1b44b4dd89873e,1,少
3225,39b6b7e57833f200f051ba1960caa2fb,1,少
3226,f355db6eee3fa307de45901b1bc1c2bb,1,少
3227,005d01a2cca1f1b8c69e77b1b100af2b,1,少
3228,43a28db18a5f4978360de6e4c0f8d9af,1,少
3229,b176720676808ac4f954a932512e4608,1,少
3230,26ca6d056dd1ddc8c8034c9a8907f116,1,少
3231,4aca34a548a7e90d07fd0ace9deb17b3,1,少
3232,e231e06ca281b47ada18fe9d0626ad76,1,少
3233,7e3b453906db3584a67f48d508b803b2,1,少
3234,bcf35bce42bf65ac7951165f7fe00134,1,少
3235,ef392925f8e1f76c9e2afac986a038ef,1,少
3236,89d8b3c4a403940256bae9c92ef32dfa,1,少
3237,3ee89e2b18ad610dc6db181591bc79cb,1,少
3238,c682739feb810c09393de3a37b623205,1,少
3239,1e99d9bd85401702d5b2ee86450353b7,1,少
3240,600bdb45d89e3f31b55d2e83aff07ff4,1,少
3241,179ca1cc318fa2e3c8195a6b17703deb,1,少
3242,a983eec83caa2695c84e31270904690c,1,少
3243,10269ebfbce252f98b968d09b04722b2,1,少
3244,94c3294e71074ad03eafc359e4dece70,1,少
3245,0024b4942fc748cfbe55120a20ddf600,2,多
3246,258aa7a2eec90b1d762d7dec8edac35b,2,多
3247,d11910554273fb3139dd62746373cc79,1,少
3248,9aa8e6ab317e4545cbf8ea3baef46da9,1,少
3249,cbd9025525841501e1b6859963dc3e39,1,少
3250,b481d799d38ba5ebe186ec65b460a791,1,少
3251,576649e8c48e34a9d004137d4110b184,1,少
3252,aca6f5fe82cb7d8f121ebf1232ca5bc9,2,多
3253,53c40a22bdb0be6a9512cfcfd110f1e0,1,少
3254,f732c1a0f75ee58d4028f751fbaac81a,1,少
3255,ebc86af3a0a43e72bdb1e9cebbed349b,1,少
3256,5c16756c80c16c597b406e55783c249c,1,少
3257,e4d0b3a47c315e5c636a12483f4ba960,1,少
3258,0aa869443bfccd063c1d9eeb53ea90c7,1,少
3259,b4a5ec2a1e7f2bb02eb4d5755f55c1da,1,少
3260,093d754e5bc156f8517cb219e548b7db,1,少
3261,369cc641a025c2c089d60ae07f2c785a,1,少
3262,c836b0c760ab7b1aea410dcd98f43a08,1,少
3263,043b0ea2cd33ec5cf061dc9991688f72,2,多
3264,cef1abb4548f734770867379eb3da953,1,少
3265,ecd5a47a7d9a049635fc2577a7ffc165,1,少
3266,3e3d0ef65c2aecb00a72be2f01234915,1,少
3267,22372c288eb7f5fe3ad1bdbc80c49f2f,1,少
3268,4f769ec41ecbb075672e6ee81c43d271,1,少
3269,0bbd082495e29450ad0f06bec8c78180,1,少
3270,e48f96cfd4793f421817f695ddea8a4d,1,少
3271,0f7458bbc2c72c525515d88308984db1,1,少
3272,4c1167c30e2de2447b10506627cedca4,1,少
3273,45441492c2763d5a82fc888b60838636,1,少
3274,f3cba990e4ff09188e16c88e8eb561ff,1,少
3275,4f02d9f934bb61b6b5131ee15fee4780,1,少
3276,13f1cd1984124b23403d9d4979c1b7d7,2,多
3277,44625828d25098b50d7a13d2f0100558,1,少
3278,ce515c1503107b5a9d4795cdea2e6352,2,多
3279,f74ad56064d1898860103c87d1e12646,1,少
3280,86975b62fec9c3da4ee75e6e6aea4d16,1,少
3281,b34ecec0119c09e9b6e0d8c650bfbd00,1,少
3282,cb0fe3a36bf27570ece5b54c5f0aba1b,1,少
3283,5e954fc7955bcd1b31be2f4585a1ef61,1,少
3284,1a538a1c6bb142baaa70d094a925fb6b,1,少
3285,42daa37b548cf2701977d709f943d0ba,1,少
3286,d91aaf279d0e1e7707ca8d8369e02742,1,少
3287,71a6d2ccf123691eb2bbe244abf4a78e,1,少
3288,f35a1c80406003773d65d2d81b655c11,1,少
3289,598f971b28fa7f2fa64f84ea667ca7b7,2,多
3290,4bfa5cc66a7b80c6a3701c294b89f151,1,少
3291,66cbaed950ce67ce2d20cdb8a56dfd2a,1,少
3292,0659058e1ef8dab52748d73789f70ef5,1,少
3293,7e85f243c52fd6efae32132cdc6e8a13,1,少
3294,fab957c0a496f2b486c0c423ffd7488b,2,多
3295,9ea11f7d148c506abd99214e859b27af,1,少
3296,a9ed73c525891ffbc1b255b54bc86170,1,少
3297,99410e74ca64eb904699aff8d41631d5,1,少
3298,3d2ebbee9c903384320a3a6503390c78,1,少
3299,4c17ca2e617e37296672c693dbe62bf1,1,少
3300,34832264d8ac7ff44e83a5dea0cf4fbf,1,少
3301,3e2082295215f36a7dfd82061b5e602c,1,少
3302,3d55783b0a870031e5ef074b79bfd183,1,少
3303,a4fb219e05813842a5e9832da0851c62,1,少
3304,37e1a762846c43856464b861b7a47186,1,少
3305,af44262cb4fa0d56a27ad2d06fb73414,1,少
3306,c7f60b10ae4f2861830ed2b61e808843,1,少
3307,eca279e9e6a7e53d9d1342d73874b543,1,少
3308,dbbdf07cd6eff5f63f4cf170c5921d9e,1,少
3309,cc93af83012500dc2f645169e30039df,1,少
3310,a66b9690945aa744b2c641fb3ee3a9af,1,少
3311,6d283270b22d5e720dc80c05f08485bc,1,少
3312,f381de38bc1cbe8db592f23d9d5164c4,1,少
3313,7da9090547fa909e5f499499b3b1c170,1,少
3314,50a327e21c8e6c12598f8fff73ca559a,1,少
3315,0eb8905e411608de0bcb833d92673d00,1,少
3316,b648fe878e73bb2e5e496641f0b3bf83,1,少
3317,5d7380a10f79070fd5673a5deb74cc23,1,少
3318,8359cdf6c7b4890f71ec3852af558d62,1,少
3319,5e6bae827c1e277384bc33ffead33e91,1,少
3320,07b39c977cd75d08f841d9901a6e562e,2,多
3321,5a3a8a58cd49d4fb71d93aebe2516c03,1,少
3322,7ee74b406fdf73dcd4c76b6fc5c289cc,1,少
3323,871887c6119b628fdd5b8a76e87c94eb,1,少
3324,a29752ebdb7d908ddd4822b14919e0ad,1,少
3325,ed1dfe66d17bc98c16583f1d21f3494f,2,多
3326,9d5e91f0826e75e47d84f648bf30ea97,2,多
3327,39437aabc2ce4b5b00eab55fe9a94062,2,多
3328,769f9362261130090ac14a1fe46068e8,2,多
3329,7a91d29bb60c547714ea611d755c50dc,1,少
3330,71cf6c99464473081f7385e7476d2169,1,少
3331,c1194038d2d79d40888c49737804954a,1,少
3332,cd6bbe905e00db635b3194b23de54044,1,少
3333,685d9d65f01bf09a57f62bde00bd4eee,1,少
3334,48be131bab83149caabf60f1cf7ba064,2,多
3335,1f83f045f78dba5bffb3f0390acf48f2,2,多
3336,40cbc621a7b4025f86150f14964e5fbb,1,少
3337,54543a938b870c4f3b230a2cceed66ea,1,少
3338,15443c382598ff2a32730b76cb49ca3a,2,多
3339,f025337bc3fb35ce89bb1ee35649e361,2,多
3340,249d37dabd7ffbef15b514538cf4da1e,4,多
3341,64d22007cbc637f844acdf5e9bc8e7cf,1,少
3342,9c309d688c6e54134b534d4036643524,1,少
3343,16d7d71825c964f3902adada3aa5697d,1,少
3344,4b92be81a6fd175668fbfed29ae97726,1,少
3345,b03c42573eb138b0acd1419dbd330d33,1,少
3346,413a7b13460f86c0fdae221afa0761be,2,多
3347,86e04d139a5e217bb92c0c807a280aff,2,多
3348,ef05c0f673d7f7adab32ecc450eedf12,1,少
3349,8bb2854dcd51bee2749f5013b2edd16a,2,多
3350,b9561ff2e4e5016a9686cf6fc624bf81,2,多
3351,9164efb30897fac4d2221ee24ba9dfaa,1,少
3352,db5d0bd133b457551702ae3371d8cf3b,1,少
3353,844fe8b4bfb36662e3b610a0abf8c245,2,多
3354,14d05845135dd7806e055c483979ea59,1,少
3355,77fd3394890e64d29fa6e01bcf4dc51d,1,少
3356,f939d8ec70c0cc36da7f941ddda84c72,2,多
3357,eb1dfdf1eb6abffa7520fa5944f50bd3,1,少
3358,33774f6b2fe6198d05b953cac1bf02dd,1,少
3359,e59b6f879c589d1de19cac803bda8dee,2,多
3360,3f174e893d8fa768cad1ebcb028da501,2,多
3361,1b8000908e800a1b975636170a126f6a,1,少
3362,dbd3f77516747e902b28e0999e41d08e,1,少
3363,23c0ca18375811cd8146f9a5494d5237,4,多
3364,31ccc8199c123c2b6e2f8f123c682356,1,少
3365,565a7d851ac765174c607bf538af2879,1,少
3366,ac9605cb06d795bcea8ef2204cbaed25,2,多
3367,4ca9f2c13f4370fac0a80fab81513047,1,少
3368,749537af9f4d7e6f69bcc9b3bf109957,1,少
3369,c48371ef25fcb17a14be0d6e448f0ed4,2,多
3370,bf732f3e9c9c7ada72f9079637ae0158,2,多
3371,49c7e69b4cbab6b6f78828bc1890a2dd,1,少
3372,ad39f84c12153dec117b559346bd9313,1,少
3373,e34141d746c66f79dd07fa716871edf7,2,多
3374,4cb08ae1424b2bafe36ad0f716549b62,1,少
3375,c4ebee1c4885a07f2f0c789d35d22340,5,多
3376,650035dd2c3f9d73cea2eb10106799c1,7,多
3377,bc17dbaafc61440ad24f2454e506fce7,1,少
3378,1f8e1f53bd915c935420a41b9c8c4b9e,1,少
3379,0f73fb744ca58c5f5387f127eac13193,1,少
3380,a89e4471865434fbaffac2518ffdb821,1,少
3381,5754db68f63980204a83a4015189a308,1,少
3382,fe57f9fac0962dab2639feea3b35af5f,1,少
3383,1e1652f36dbfa7199740c87f78ecdf5f,1,少
3384,9f471a567634d5c22c876320db2bd3f4,1,少
3385,bafd8bc977840fd8fb016d90b8ebe40b,2,多
3386,43da34ab70dc58624bfb44f797849c2a,1,少
3387,0af6f7aab77f2404e52568dba23c683b,1,少
3388,0d0cb18d07912475ea82368038aee2f1,2,多
3389,5717472a78a04b92f6af2cd53b7c5b06,1,少
3390,d54d8ee53b054f34d49a7f5d9795a561,1,少
3391,564c0538502d0b7ebbc4385a9d665bd4,2,多
3392,ff3cb753ab6232033c61a6f008e798e8,3,多
3393,dde71d9805e9804c4e85f58c8c4e6926,1,少
3394,50d46a5907e08d90f92125b2238705e2,1,少
3395,90a2a42ca32437d5e903615afb5c5285,1,少
3396,51d08ab328f553a0766370ff24ab2b6d,1,少
3397,c1d04d480780eb6209d165b12d6e11f5,1,少
